Key,text,lang,created_at,created_day,timeonly,created_dateonly,datetime,retweet_count,coordinates,geo,place,retweeted,truncated,user_favourites_count,user_followers_count,user_following,user_friends_count,user_geo_enabled,user_listed_count,user_location,user_statuses_count,user_time_zone,user_screen_name,file,sentiment_score,sentiment
11,Eating a cup of activia yogurt is a good way to start your day.,en,Wed Jun 21 15:06:05 ,Wed,15:06:05,6/21/2017,6/21/2017 15:06,0,,,,False,False,29108,1022,False,644,True,20,"Memphis, TN",54298,Eastern Time (US & Canada),SayYouLoveMaria,jsonfile_activia.json,0.9600185751914978,positive
12,#Activia Lactose Free Yogurt TV Commercial advert 2017  ,en,Tue Jun 20 02:30:42 ,Tue,2:30:42,6/20/2017,6/20/2017 2:30,0,,,,False,False,15646,128,False,6,False,256,,18698,Pacific Time (US & Canada),abancommercials,jsonfile_activia.json,0.9107341170310974,neutral
3100,RT @CGBPosts: YAS QUEEN! SERVE ME THAT ACTIVIA! 👌👌👌 ,en,Tue Jul 04 19:40:24 ,Tue,19:40:24,6/26/2017,6/26/2017 19:40,528,,,,False,False,11252,854,False,1142,True,13,INFP Gemini in TX,26819,Central Time (US & Canada),yolialvarado38,jsonfile_activia.json,0.9530739188194275,positive
3101,"I keep sing the word America in replace of ""activia"" in the activia yogurt theme song.",en,Tue Jul 04 16:04:37 ,Tue,16:04:37,6/26/2017,6/26/2017 16:04,0,,,,False,False,5526,587,False,292,True,0,SWOSU,13830,Pacific Time (US & Canada),brianaegger,jsonfile_activia.json,0.6947964429855347,neutral
3102,On offer: 4x prune activia &amp; other flavours for 1.00 at tesco. Good for #constipation ,en,Tue Jul 04 14:46:42 ,Tue,14:46:42,6/26/2017,6/26/2017 14:46,0,,,,False,False,21092,249,False,215,False,43,,7662,Pacific Time (US & Canada),LFreathy,jsonfile_activia.json,0.8778755068778992,positive
3103,activia,en,Tue Jul 04 14:13:28 ,Tue,14:13:28,6/26/2017,6/26/2017 14:13,0,,,,False,False,12350,292,False,180,True,8,"Pacajus, CE",33631,Pacific Time (US & Canada),EnzoGabrielxP,jsonfile_activia.json,0.6595109701156616,neutral
3104,"Prazer, Activia.",en,Tue Jul 04 01:39:58 ,Tue,1:39:58,6/26/2017,6/26/2017 1:39,0,,,,False,False,57,42,False,51,False,0,"Rio de Janeiro, Brasil",253,Pacific Time (US & Canada),teygab,jsonfile_activia.json,0.905846118927002,neutral
3105,@jamieleecurtis True Lies 2 where you and Arnold take America back from these losers.  Now that's what I call an Activia Challenge.,en,Tue Jul 04 00:09:23 ,Tue,0:09:23,6/26/2017,6/26/2017 0:09,0,,,,False,False,4292,200,False,1105,True,10,"Toronto, Canada",5729,Eastern Time (US & Canada),marsh_mellow12,jsonfile_activia.json,0.4465178847312927,negative
3106,@Activia Love the new sturdy yogurt cups! ,en,Mon Jul 03 16:51:41 ,Mon,16:51:41,6/26/2017,6/26/2017 16:51,0,,,,False,False,1589,94,False,320,False,3,Florida,1747,Pacific Time (US & Canada),VampBunny,jsonfile_activia.json,0.9800477623939514,positive
3107,I just ate 4 activia yogurts i better have a fucin ROCKIN bowel movement later,en,Mon Jul 03 03:02:56 ,Mon,3:02:56,6/26/2017,6/26/2017 3:02,0,,,,False,False,673,64,False,63,True,1,"Toronto, Canada",450,Pacific Time (US & Canada),PhilipOcampo,jsonfile_activia.json,0.4039278030395508,neutral
3108,"@TheBlasianBomb
the only person on 8ball that i love and don't just tolerate
Activia. dassit
D is for DICK
always l… ",en,Sun Jul 02 19:07:55 ,Sun,19:07:55,6/26/2017,6/26/2017 19:07,1,,,,False,True,76307,2056,False,938,True,26,🇯🇲🏳️‍🌈♈️ | Florida/Ohio,101372,Eastern Time (US & Canada),mannyjay_,jsonfile_activia.json,0.6266922354698181,positive
3109,@olga_ferreira_ Tomou activia ne?,en,Sun Jul 02 16:13:15 ,Sun,16:13:15,6/26/2017,6/26/2017 16:13,0,,,,False,False,1165,152,False,120,False,0,,1415,Pacific Time (US & Canada),pqpleozao,jsonfile_activia.json,0.8826189041137695,neutral
3110,@SherNympho @ItsKelBish How much does shit expert @jamieleecurtis charge to appraise bowel movements these days. #activia,en,Sun Jul 02 12:32:40 ,Sun,12:32:40,6/26/2017,6/26/2017 12:32,0,,,,False,False,1032,106,False,221,True,5,MT,2059,Mountain Time (US & Canada),rjd279,jsonfile_activia.json,0.7500640153884888,negative
3112,@chochos Tomate un activia con red bull,en,Sun Jul 02 05:24:54 ,Sun,5:24:54,6/26/2017,6/26/2017 5:24,0,,,,False,False,9129,239,False,259,False,6,CDMX,3353,Central Time (US & Canada),Brady981,jsonfile_activia.json,0.7977421879768372,neutral
3115,"It just hit me how close to 35 I am

Bye gonna go see if I need to start taking Boneva or Activia or something",en,Sat Jul 01 22:59:01 ,Sat,22:59:01,6/26/2017,6/26/2017 22:59,0,,,,False,False,6919,1133,False,324,True,52,"Buffalo, NY",107030,Eastern Time (US & Canada),KikiBeeTard,jsonfile_activia.json,0.7034357190132141,neutral
3116,"@dopaliciousdoJo LMFAO next time you hear rappers on a beat that sounds like it’s for an activia commercial, you’ll know who’s responsible",en,Sat Jul 01 22:41:23 ,Sat,22:41:23,6/26/2017,6/26/2017 22:41,0,,,,False,False,86312,1793,False,991,False,96,OH,231582,Eastern Time (US & Canada),CSAviate,jsonfile_activia.json,0.5642057061195374,negative
3117,"ah yes, I love ""The 100"" my favorite characters include Casper the friendly ghost and Activia yoghurt™",en,Sat Jul 01 20:38:54 ,Sat,20:38:54,6/26/2017,6/26/2017 20:38,0,,,,False,False,5988,5443,False,3273,True,14,Call me Oppa at home// Nsfw,8178,Eastern Time (US & Canada),lovely_pjimin,jsonfile_activia.json,0.9884238839149475,positive
3119,RT @CGBPosts: YAS QUEEN! SERVE ME THAT ACTIVIA! 👌👌👌 ,en,Sat Jul 01 13:06:31 ,Sat,13:06:31,6/26/2017,6/26/2017 13:06,528,,,,False,False,838,513,False,269,True,2,Houston,8321,Central Time (US & Canada),ajmuriel5,jsonfile_activia.json,0.9530739188194275,positive
3120,RT @360WiseNews: (RECAP) on #360WiseNews | Activia Spotlights the Strength of Women With New 'It Starts Inside' Campaign ,en,Sat Jul 01 06:55:32 ,Sat,6:55:32,6/26/2017,6/26/2017 6:55,6,,,,False,False,850,51,False,1457,False,18, secret place of the most HIGH,1031,Pacific Time (US & Canada),iam__keil,jsonfile_activia.json,0.5722102522850037,neutral
3121,(RECAP) on #360WiseNews | Activia Spotlights the Strength of Women With New 'It Starts Inside' Campaign ,en,Sat Jul 01 06:23:48 ,Sat,6:23:48,6/26/2017,6/26/2017 6:23,6,,,,False,False,8662,8485,False,163,True,325,Global,114366,Eastern Time (US & Canada),360WiseNews,jsonfile_activia.json,0.6393859386444092,positive
3123,ACTIVIA,en,Fri Jun 30 20:44:21 ,Fri,20:44:21,6/26/2017,6/26/2017 20:44,0,,,"{u'full_name': u'Brazil', u'url': u'https://api.twitter.com/1.1/geo/id/1b107df3ccc0aaa1.json', u'country': u'Brazil', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.991482, -33.7510506], [-32.378186, -33.7510506], [-32.378186, 5.27192], [-73.991482, 5.27192]]]}, u'contained_within': [], u'country_code': u'BR', u'attributes': {}, u'id': u'1b107df3ccc0aaa1', u'name': u'Brazil'}",False,False,46300,822,False,638,True,4,"23.04.17,20.06.17(malena seg)",34186,Pacific Time (US & Canada),FcMalena_Luba,jsonfile_activia.json,0.6258968114852905,neutral
3124,"Ate some Activia 5 minutes ago, &amp; my stomach already sounds like Kem.",en,Fri Jun 30 15:30:05 ,Fri,15:30:05,6/26/2017,6/26/2017 15:30,1,,,,False,False,1954,1211,False,107,False,61,By The Ribs & Potato Salad,157136,Eastern Time (US & Canada),Asia_Bean,jsonfile_activia.json,0.625063955783844,neutral
3125,"@Ashley_Activia Me! Celebrating here on Twitter, and not on Facebook! #FacebookSucks",en,Fri Jun 30 15:00:15 ,Fri,15:00:15,6/26/2017,6/26/2017 15:00,0,,,,False,False,1059,1170,False,3098,True,3,"Norwood, MA",3126,Eastern Time (US & Canada),ng46,jsonfile_activia.json,0.5286571979522705,positive
3126,"@norahdietz I can't wait to drown in a bath of activia and dvd copies of ""H20: Halloween 20 Years Later""",en,Fri Jun 30 08:03:59 ,Fri,8:03:59,6/26/2017,6/26/2017 8:03,0,,,,False,False,321,174,False,184,False,1,"Belvidere, Illinoise",456,Central Time (US & Canada),RickLazerpalms,jsonfile_activia.json,0.8635925650596619,positive
3127,"RT @norahdietz: @TrevShow the day i eat john stamos' greek yogurt is the day i Die, this is an activia household",en,Fri Jun 30 05:51:22 ,Fri,5:51:22,6/26/2017,6/26/2017 5:51,1,,,,False,False,19847,829,False,107,True,4,,24259,America/Chicago,iamandrealistic,jsonfile_activia.json,0.5858597159385681,neutral
3128,"@TrevShow the day i eat john stamos' greek yogurt is the day i Die, this is an activia household",en,Fri Jun 30 05:00:55 ,Fri,5:00:55,6/26/2017,6/26/2017 5:00,1,,,,False,False,559,88,False,104,True,0,,956,Central Time (US & Canada),norahdietz,jsonfile_activia.json,0.4743137061595917,neutral
3129,@ABadDadJoke No the new possessed doll that's also the spokeswoman for activia,en,Fri Jun 30 02:05:46 ,Fri,2:05:46,6/26/2017,6/26/2017 2:05,0,,,,False,False,72242,5923,False,320,True,43,Chicago ,59575,Central Time (US & Canada),suburbiangay,jsonfile_activia.json,0.846317708492279,neutral
3130,@megalohdon @yuurigif like go pay taxes and drink activia or wtv people in their 30s do,en,Thu Jun 29 20:54:36 ,Thu,20:54:36,6/26/2017,6/26/2017 20:54,0,,,,False,False,8594,389,False,217,False,13,fucktown.,44261,Central America,placeboner,jsonfile_activia.json,0.5916077494621277,neutral
3131,"Specifically, as much as Martine McCutcheon likes Activia. ",en,Thu Jun 29 19:58:25 ,Thu,19:58:25,6/26/2017,6/26/2017 19:58,0,,,,False,False,15571,794,False,704,True,16,,30062,Pacific Time (US & Canada),gemmachufoon,jsonfile_activia.json,0.6357067227363586,neutral
3132,@Lucagon_ ACTIVIA.,en,Thu Jun 29 18:12:20 ,Thu,18:12:20,6/26/2017,6/26/2017 18:12,0,,,,False,False,11819,707,False,445,False,3,Bearland,14028,Pacific Time (US & Canada),panditaxxx_,jsonfile_activia.json,0.8533299565315247,neutral
3134,RT @catknine: Hilarious. Sheen thinks he's potus @DebraMessing thinks she's an activist &amp; why does the activia yogurt spokesman get a vote?…,en,Thu Jun 29 17:02:57 ,Thu,17:02:57,6/26/2017,6/26/2017 17:02,1,,,,False,False,15431,2581,False,2305,True,0,,23005,Pacific Time (US & Canada),Howl131,jsonfile_activia.json,0.5936180949211121,negative
3136,"if y'all wonder why I poop so much, my mini meal consisted of a banana, a fiber one bar, activia, and black coffee",en,Thu Jun 29 13:22:10 ,Thu,13:22:10,6/26/2017,6/26/2017 13:22,0,,,,False,False,32968,481,False,372,False,7,"Philadelphia, PA",18931,Eastern Time (US & Canada),kohlvehicle,jsonfile_activia.json,0.4610669016838074,negative
3137,update: Activia works wonders,en,Thu Jun 29 12:15:08 ,Thu,12:15:08,6/26/2017,6/26/2017 12:15,0,,,,False,False,3862,324,False,224,False,4,The Dark Side of the Moon,11711,Central Time (US & Canada),ceezur11,jsonfile_activia.json,0.9609555602073669,positive
3138,@doubleDaresYou her name rhymes with activia lmao.,en,Thu Jun 29 04:46:09 ,Thu,4:46:09,6/26/2017,6/26/2017 4:46,1,,,,False,False,14579,13594,False,209,False,30,,270,Eastern Time (US & Canada),haildollarsign,jsonfile_activia.json,0.8041403293609619,neutral
3139,"@JazzJennings__ So funny! 😂 
I'm taking note of all the sponsors too (patronage) 
#Papermate #Activia #Toyota… ",en,Thu Jun 29 03:52:55 ,Thu,3:52:55,6/26/2017,6/26/2017 3:52,0,,,,False,True,40471,694,False,794,False,43,"Colorado, USA",13273,Mountain Time (US & Canada),RWTTROBMARTINEZ,jsonfile_activia.json,0.8185392022132874,positive
3140,when you're so nervous that you feel like you just drank activia 😂😂,en,Thu Jun 29 03:29:34 ,Thu,3:29:34,6/26/2017,6/26/2017 3:29,0,,,,False,False,732,208,False,220,False,0,"Cartersville, GA",583,Pacific Time (US & Canada),ch0coam,jsonfile_activia.json,0.4702480435371399,neutral
3142,@oliviacnoble Activia,en,Wed Jun 28 20:36:54 ,Wed,20:36:54,6/26/2017,6/26/2017 20:36,0,,,,False,False,9267,424,False,513,True,1,"Washington, DC",9193,Eastern Time (US & Canada),breadandSUTTER,jsonfile_activia.json,0.849478542804718,neutral
3143,@Keith_WTF Then eat some Activia,en,Wed Jun 28 18:32:06 ,Wed,18:32:06,6/26/2017,6/26/2017 18:32,0,,,,False,False,3064,160,False,197,True,0,,3728,Eastern Time (US & Canada),sobeys_grocery,jsonfile_activia.json,0.7478228807449341,neutral
3144,I eat like 3 @Activia yogurts a day 😐,en,Wed Jun 28 18:02:56 ,Wed,18:02:56,6/26/2017,6/26/2017 18:02,0,,,,False,False,5949,1099,False,387,True,0,"Columbus, OH",29755,Central Time (US & Canada),DajiaReed,jsonfile_activia.json,0.7641089558601379,negative
3145,(RECAP) on #360WiseNews | Activia Spotlights the Strength of Women With New 'It Starts Inside' Campaign ,en,Wed Jun 28 16:09:05 ,Wed,16:09:05,6/26/2017,6/26/2017 16:09,2,,,,False,False,8662,8485,False,163,True,325,Global,114366,Eastern Time (US & Canada),360WiseNews,jsonfile_activia.json,0.6393859386444092,positive
3146,I apologize in advance to my coworkers for the activia yogurt and high-fiber granola I had for breakfast. Going2b a… ,en,Wed Jun 28 13:55:45 ,Wed,13:55:45,6/26/2017,6/26/2017 13:55,0,,,"{u'full_name': u'Los Angeles, CA', u'url': u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'3b77caf94bfc81fe', u'name': u'Los Angeles'}",False,True,1458,1008,False,2503,True,57,"Los Angeles, CA",29898,Eastern Time (US & Canada),stovak,jsonfile_activia.json,0.6377734541893005,negative
3148,Peach Activia yogurt is bomb as fuckkk,en,Wed Jun 28 04:23:41 ,Wed,4:23:41,6/26/2017,6/26/2017 4:23,0,,,,False,False,11322,892,False,413,True,4,Strawberry Fields,19180,Eastern Time (US & Canada),hina_ford,jsonfile_activia.json,0.9534440040588379,positive
3149,if i eat too much activia will i morph into jamie lee curtis,en,Wed Jun 28 02:22:08 ,Wed,2:22:08,6/26/2017,6/26/2017 2:22,0,,,,False,False,29734,166,False,86,True,0,htx,9008,Central Time (US & Canada),ghostbusteer,jsonfile_activia.json,0.6164522171020508,neutral
7086,RT @CGBPosts: YAS QUEEN! SERVE ME THAT ACTIVIA! 👌👌👌 ,en,Tue Jul 04 19:40:24 ,Tue,19:40:24,6/30/2017,6/30/2017 19:40,528,,,,False,False,11252,854,False,1142,True,13,INFP Gemini in TX,26819,Central Time (US & Canada),yolialvarado38,jsonfile_activia.json,0.9530739188194275,positive
7087,"I keep sing the word America in replace of ""activia"" in the activia yogurt theme song.",en,Tue Jul 04 16:04:37 ,Tue,16:04:37,6/30/2017,6/30/2017 16:04,0,,,,False,False,5526,587,False,292,True,0,SWOSU,13830,Pacific Time (US & Canada),brianaegger,jsonfile_activia.json,0.6947964429855347,neutral
7088,On offer: 4x prune activia &amp; other flavours for 1.00 at tesco. Good for #constipation ,en,Tue Jul 04 14:46:42 ,Tue,14:46:42,6/30/2017,6/30/2017 14:46,0,,,,False,False,21092,249,False,215,False,43,,7662,Pacific Time (US & Canada),LFreathy,jsonfile_activia.json,0.8778755068778992,positive
7089,activia,en,Tue Jul 04 14:13:28 ,Tue,14:13:28,6/29/2017,6/29/2017 14:13,0,,,,False,False,12350,292,False,180,True,8,"Pacajus, CE",33631,Pacific Time (US & Canada),EnzoGabrielxP,jsonfile_activia.json,0.6595109701156616,neutral
7090,"Prazer, Activia.",en,Tue Jul 04 01:39:58 ,Tue,1:39:58,6/29/2017,6/29/2017 1:39,0,,,,False,False,57,42,False,51,False,0,"Rio de Janeiro, Brasil",253,Pacific Time (US & Canada),teygab,jsonfile_activia.json,0.905846118927002,neutral
7091,@jamieleecurtis True Lies 2 where you and Arnold take America back from these losers.  Now that's what I call an Activia Challenge.,en,Tue Jul 04 00:09:23 ,Tue,0:09:23,6/29/2017,6/29/2017 0:09,0,,,,False,False,4292,200,False,1105,True,10,"Toronto, Canada",5729,Eastern Time (US & Canada),marsh_mellow12,jsonfile_activia.json,0.4465178847312927,negative
7092,@Activia Love the new sturdy yogurt cups! ,en,Mon Jul 03 16:51:41 ,Mon,16:51:41,6/29/2017,6/29/2017 16:51,0,,,,False,False,1589,94,False,320,False,3,Florida,1747,Pacific Time (US & Canada),VampBunny,jsonfile_activia.json,0.9800477623939514,positive
7093,I just ate 4 activia yogurts i better have a fucin ROCKIN bowel movement later,en,Mon Jul 03 03:02:56 ,Mon,3:02:56,6/29/2017,6/29/2017 3:02,0,,,,False,False,673,64,False,63,True,1,"Toronto, Canada",450,Pacific Time (US & Canada),PhilipOcampo,jsonfile_activia.json,0.4039278030395508,neutral
7094,"@TheBlasianBomb
the only person on 8ball that i love and don't just tolerate
Activia. dassit
D is for DICK
always l… ",en,Sun Jul 02 19:07:55 ,Sun,19:07:55,6/29/2017,6/29/2017 19:07,1,,,,False,True,76307,2056,False,938,True,26,🇯🇲🏳️‍🌈♈️ | Florida/Ohio,101372,Eastern Time (US & Canada),mannyjay_,jsonfile_activia.json,0.6266922354698181,positive
7095,@olga_ferreira_ Tomou activia ne?,en,Sun Jul 02 16:13:15 ,Sun,16:13:15,6/29/2017,6/29/2017 16:13,0,,,,False,False,1165,152,False,120,False,0,,1415,Pacific Time (US & Canada),pqpleozao,jsonfile_activia.json,0.8826189041137695,neutral
7096,@SherNympho @ItsKelBish How much does shit expert @jamieleecurtis charge to appraise bowel movements these days. #activia,en,Sun Jul 02 12:32:40 ,Sun,12:32:40,6/29/2017,6/29/2017 12:32,0,,,,False,False,1032,106,False,221,True,5,MT,2059,Mountain Time (US & Canada),rjd279,jsonfile_activia.json,0.7500640153884888,negative
7098,@chochos Tomate un activia con red bull,en,Sun Jul 02 05:24:54 ,Sun,5:24:54,6/29/2017,6/29/2017 5:24,0,,,,False,False,9129,239,False,259,False,6,CDMX,3353,Central Time (US & Canada),Brady981,jsonfile_activia.json,0.7977421879768372,neutral
7101,"It just hit me how close to 35 I am

Bye gonna go see if I need to start taking Boneva or Activia or something",en,Sat Jul 01 22:59:01 ,Sat,22:59:01,6/29/2017,6/29/2017 22:59,0,,,,False,False,6919,1133,False,324,True,52,"Buffalo, NY",107030,Eastern Time (US & Canada),KikiBeeTard,jsonfile_activia.json,0.7034357190132141,neutral
7102,"@dopaliciousdoJo LMFAO next time you hear rappers on a beat that sounds like it’s for an activia commercial, you’ll know who’s responsible",en,Sat Jul 01 22:41:23 ,Sat,22:41:23,6/29/2017,6/29/2017 22:41,0,,,,False,False,86312,1793,False,991,False,96,OH,231582,Eastern Time (US & Canada),CSAviate,jsonfile_activia.json,0.5642057061195374,negative
7103,"ah yes, I love ""The 100"" my favorite characters include Casper the friendly ghost and Activia yoghurt™",en,Sat Jul 01 20:38:54 ,Sat,20:38:54,6/29/2017,6/29/2017 20:38,0,,,,False,False,5988,5443,False,3273,True,14,Call me Oppa at home// Nsfw,8178,Eastern Time (US & Canada),lovely_pjimin,jsonfile_activia.json,0.9884238839149475,positive
7105,RT @CGBPosts: YAS QUEEN! SERVE ME THAT ACTIVIA! 👌👌👌 ,en,Sat Jul 01 13:06:31 ,Sat,13:06:31,6/29/2017,6/29/2017 13:06,528,,,,False,False,838,513,False,269,True,2,Houston,8321,Central Time (US & Canada),ajmuriel5,jsonfile_activia.json,0.9530739188194275,positive
7106,RT @360WiseNews: (RECAP) on #360WiseNews | Activia Spotlights the Strength of Women With New 'It Starts Inside' Campaign ,en,Sat Jul 01 06:55:32 ,Sat,6:55:32,6/29/2017,6/29/2017 6:55,6,,,,False,False,850,51,False,1457,False,18, secret place of the most HIGH,1031,Pacific Time (US & Canada),iam__keil,jsonfile_activia.json,0.5722102522850037,neutral
7107,(RECAP) on #360WiseNews | Activia Spotlights the Strength of Women With New 'It Starts Inside' Campaign ,en,Sat Jul 01 06:23:48 ,Sat,6:23:48,6/29/2017,6/29/2017 6:23,6,,,,False,False,8662,8485,False,163,True,325,Global,114366,Eastern Time (US & Canada),360WiseNews,jsonfile_activia.json,0.6393859386444092,positive
7109,ACTIVIA,en,Fri Jun 30 20:44:21 ,Fri,20:44:21,6/29/2017,6/29/2017 20:44,0,,,,False,False,46300,822,False,638,True,4,"23.04.17,20.06.17(malena seg)",34186,Pacific Time (US & Canada),FcMalena_Luba,jsonfile_activia.json,0.6258968114852905,neutral
7110,"Ate some Activia 5 minutes ago, &amp; my stomach already sounds like Kem.",en,Fri Jun 30 15:30:05 ,Fri,15:30:05,6/29/2017,6/29/2017 15:30,1,,,,False,False,1954,1211,False,107,False,61,By The Ribs & Potato Salad,157136,Eastern Time (US & Canada),Asia_Bean,jsonfile_activia.json,0.625063955783844,neutral
7111,"@Ashley_Activia Me! Celebrating here on Twitter, and not on Facebook! #FacebookSucks",en,Fri Jun 30 15:00:15 ,Fri,15:00:15,6/29/2017,6/29/2017 15:00,0,,,,False,False,1059,1170,False,3098,True,3,"Norwood, MA",3126,Eastern Time (US & Canada),ng46,jsonfile_activia.json,0.5286571979522705,positive
7112,"@norahdietz I can't wait to drown in a bath of activia and dvd copies of ""H20: Halloween 20 Years Later""",en,Fri Jun 30 08:03:59 ,Fri,8:03:59,6/29/2017,6/29/2017 8:03,0,,,,False,False,321,174,False,184,False,1,"Belvidere, Illinoise",456,Central Time (US & Canada),RickLazerpalms,jsonfile_activia.json,0.8635925650596619,positive
7113,"RT @norahdietz: @TrevShow the day i eat john stamos' greek yogurt is the day i Die, this is an activia household",en,Fri Jun 30 05:51:22 ,Fri,5:51:22,6/29/2017,6/29/2017 5:51,1,,,,False,False,19847,829,False,107,True,4,,24259,America/Chicago,iamandrealistic,jsonfile_activia.json,0.5858597159385681,neutral
7114,"@TrevShow the day i eat john stamos' greek yogurt is the day i Die, this is an activia household",en,Fri Jun 30 05:00:55 ,Fri,5:00:55,6/29/2017,6/29/2017 5:00,1,,,,False,False,559,88,False,104,True,0,,956,Central Time (US & Canada),norahdietz,jsonfile_activia.json,0.4743137061595917,neutral
7115,@ABadDadJoke No the new possessed doll that's also the spokeswoman for activia,en,Fri Jun 30 02:05:46 ,Fri,2:05:46,6/29/2017,6/29/2017 2:05,0,,,,False,False,72242,5923,False,320,True,43,Chicago ,59575,Central Time (US & Canada),suburbiangay,jsonfile_activia.json,0.846317708492279,neutral
7116,@megalohdon @yuurigif like go pay taxes and drink activia or wtv people in their 30s do,en,Thu Jun 29 20:54:36 ,Thu,20:54:36,6/29/2017,6/29/2017 20:54,0,,,,False,False,8594,389,False,217,False,13,fucktown.,44261,Central America,placeboner,jsonfile_activia.json,0.5916077494621277,neutral
7117,"Specifically, as much as Martine McCutcheon likes Activia. ",en,Thu Jun 29 19:58:25 ,Thu,19:58:25,6/29/2017,6/29/2017 19:58,0,,,,False,False,15571,794,False,704,True,16,,30062,Pacific Time (US & Canada),gemmachufoon,jsonfile_activia.json,0.6357067227363586,neutral
7118,@Lucagon_ ACTIVIA.,en,Thu Jun 29 18:12:20 ,Thu,18:12:20,6/29/2017,6/29/2017 18:12,0,,,,False,False,11819,707,False,445,False,3,Bearland,14028,Pacific Time (US & Canada),panditaxxx_,jsonfile_activia.json,0.8533299565315247,neutral
7120,RT @catknine: Hilarious. Sheen thinks he's potus @DebraMessing thinks she's an activist &amp; why does the activia yogurt spokesman get a vote?…,en,Thu Jun 29 17:02:57 ,Thu,17:02:57,6/29/2017,6/29/2017 17:02,1,,,,False,False,15431,2581,False,2305,True,0,,23005,Pacific Time (US & Canada),Howl131,jsonfile_activia.json,0.5936180949211121,negative
